0 17.0267944335938
98304 17.0344581604004
196608 16.9917602539062
294912 16.9593963623047
393216 16.9080238342285
491520 16.8660869598389
589824 16.8451633453369
688128 16.7970314025879
786432 16.74684715271
884736 16.6964912414551
983040 16.6679077148438
1081344 16.6022434234619
1179648 16.5303192138672
1277952 16.4679565429688
1376256 16.3797779083252
1474560 16.2989234924316
1572864 16.2077178955078
1671168 16.1051921844482
1769472 16.0048217773438
1867776 15.897442817688
1966080 15.7940340042114
2064384 15.6635618209839
2162688 15.5584201812744
2260992 15.4391241073608
2359296 15.2968082427979
2457600 15.1838254928589
2555904 15.043176651001
2654208 14.9138278961182
2752512 14.7755813598633
2850816 14.6118183135986
2949120 14.4424047470093
3047424 14.321759223938
3145728 14.2058763504028
3244032 13.9843664169312
3342336 13.8376007080078
3440640 13.6894474029541
3538944 13.5444860458374
3637248 13.3993196487427
3735552 13.260968208313
3833856 13.1214208602905
3932160 12.9742069244385
4030464 12.8314075469971
4128768 12.6744918823242
4227072 12.5216083526611
4325376 12.3625078201294
4423680 12.203070640564
4521984 12.018871307373
4620288 11.875937461853
4718592 11.7375822067261
4816896 11.5923795700073
4915200 11.4431562423706
5013504 11.3017778396606
5111808 11.1563920974731
5210112 10.9925909042358
5308416 10.8200483322144
5406720 10.7449312210083
5505024 10.5771484375
5603328 10.4065608978271
5701632 10.3618040084839
5799936 10.3203973770142
5898240 10.2722063064575
5996544 10.1973762512207
6094848 10.073920249939
6193152 9.92113876342773
6291456 9.87131881713867
6389760 9.84325122833252
6488064 9.80750179290771
6586368 9.76022243499756
6684672 9.65977954864502
6782976 9.49899005889893
6881280 9.40145206451416
6979584 9.29965877532959
7077888 9.25023651123047
7176192 9.14326667785645
7274496 9.03793621063232
7372800 8.95284271240234
7471104 8.85210609436035
7569408 8.75023651123047
7667712 8.70534420013428
7766016 8.65413570404053
7864320 8.55484771728516
7962624 8.50609302520752
8060928 8.40904712677002
8159232 8.32535743713379
8257536 8.25527191162109
8355840 8.21611976623535
8454144 8.16687679290771
8552448 8.11292743682861
8650752 8.03310585021973
8749056 7.95238590240479
8847360 7.89228820800781
8945664 7.8393874168396
9043968 7.7671160697937
9142272 7.71894836425781
9240576 7.64792966842651
9338880 7.61037921905518
9437184 7.53805303573608
9535488 7.47714376449585
9633792 7.42359685897827
9732096 7.37449502944946
9830400 7.28379440307617
9928704 7.22790670394897
10027008 7.18020391464233
10125312 7.11708402633667
10223616 7.05807065963745
10321920 7.02760696411133
10420224 6.98882150650024
10518528 6.93624877929688
10616832 6.87112426757812
10715136 6.8149676322937
10813440 6.75204229354858
10911744 6.69526243209839
11010048 6.66206693649292
11108352 6.59248685836792
11206656 6.55541706085205
11304960 6.5034499168396
11403264 6.4436297416687
11501568 6.38933610916138
11599872 6.32066822052002
11698176 6.28155040740967
11796480 6.23087549209595
11894784 6.19805097579956
11993088 6.16352033615112
12091392 6.10173177719116
12189696 6.07727193832397
12288000 6.06043577194214
12386304 6.03365230560303
12484608 5.98639440536499
12582912 5.93291187286377
12681216 5.88732433319092
12779520 5.84472274780273
12877824 5.81335210800171
12976128 5.77604293823242
13074432 5.71853590011597
13172736 5.690345287323
13271040 5.68092727661133
13369344 5.6571249961853
13467648 5.61671590805054
13565952 5.60432291030884
13664256 5.58937311172485
13762560 5.5537052154541
13860864 5.52308130264282
13959168 5.48904800415039
14057472 5.46371746063232
14155776 5.44877195358276
14254080 5.42822170257568
14352384 5.40161085128784
14450688 5.36864805221558
14548992 5.34407472610474
14647296 5.31051111221313
14745600 5.27546787261963
14843904 5.24520063400269
14942208 5.20592069625854
15040512 5.16588163375854
15138816 5.13159132003784
15237120 5.08734273910522
15335424 5.07310819625854
15433728 5.06171274185181
15532032 5.02874135971069
15630336 5.00231885910034
15728640 4.96541452407837
15826944 4.93024206161499
15925248 4.90582036972046
16023552 4.86923170089722
16121856 4.81371688842773
16220160 4.79444980621338
16318464 4.77497673034668
16416768 4.7564902305603
16515072 4.72599506378174
16613376 4.69225454330444
16711680 4.66609334945679
16809984 4.6296501159668
16908288 4.61093473434448
17006592 4.57648706436157
17104896 4.54529571533203
17203200 4.53070306777954
17301504 4.51506757736206
17399808 4.48391056060791
17498112 4.45358753204346
17596416 4.41840314865112
17694720 4.40234518051147
17793024 4.36982107162476
17891328 4.33602237701416
17989632 4.31398153305054
18087936 4.28958511352539
18186240 4.27074003219604
18284544 4.25135374069214
18382848 4.24144458770752
18481152 4.22492742538452
18579456 4.19310998916626
18677760 4.15508604049683
18776064 4.12043619155884
18874368 4.08042287826538
18972672 4.06896591186523
19070976 4.06021881103516
19169280 4.04174184799194
19267584 4.01405906677246
19365888 3.99208116531372
19464192 3.9642059803009
19562496 3.92965579032898
19660800 3.88664555549622
19759104 3.85205698013306
19857408 3.81723260879517
19955712 3.7848174571991
20054016 3.75854730606079
20152320 3.72509002685547
20250624 3.68627858161926
20348928 3.66703796386719
20447232 3.64701581001282
20545536 3.61651539802551
20643840 3.5716278553009
20742144 3.55320048332214
20840448 3.53299260139465
20938752 3.50464510917664
21037056 3.489253282547
21135360 3.47723245620728
21233664 3.46896147727966
21331968 3.44900441169739
21430272 3.42243838310242
21528576 3.40103602409363
21626880 3.37881636619568
21725184 3.3619167804718
21823488 3.3451714515686
21921792 3.31927728652954
22020096 3.29864811897278
22118400 3.28051376342773
22216704 3.26329398155212
22315008 3.22316527366638
22413312 3.2008969783783
22511616 3.17539668083191
22609920 3.1519558429718
22708224 3.12852263450623
22806528 3.11134314537048
22904832 3.09427523612976
23003136 3.06848502159119
23101440 3.0451328754425
23199744 3.02720093727112
23298048 3.00620579719543
23396352 2.99184775352478
23494656 2.97508788108826
23592960 2.96726012229919
23691264 2.94543361663818
23789568 2.91416168212891
23887872 2.8929660320282
23986176 2.87667465209961
24084480 2.86354064941406
24182784 2.83879590034485
24281088 2.82473921775818
24379392 2.80499839782715
24477696 2.78149771690369
24576000 2.74978137016296
24674304 2.71997714042664
24772608 2.7101457118988
24870912 2.69645857810974
24969216 2.67615127563477
25067520 2.65851521492004
25165824 2.63736033439636
25264128 2.60074543952942
25362432 2.5869996547699
25460736 2.57276844978333
25559040 2.54437589645386
25657344 2.52606320381165
25755648 2.50775003433228
25853952 2.48794603347778
25952256 2.46006655693054
26050560 2.42828559875488
26148864 2.41831469535828
26247168 2.41182899475098
26345472 2.39809918403625
26443776 2.37513780593872
26542080 2.3609664440155
26640384 2.34037947654724
26738688 2.32527732849121
26836992 2.30893206596375
26935296 2.29879188537598
27033600 2.28890633583069
27131904 2.28419637680054
27230208 2.27214932441711
